x,y,z
-15,1079,111
0,1111,143
0,1103,143
-23,1103,127
-31,1071,127
-31,1111,143
0,1111,111
0,1087,159
-15,1079,135
0,1103,151
0,1127,143
-23,1087,151
0,1087,127
-15,1119,127
-23,1135,143
-15,1087,143
0,1071,151
-39,1103,159
0,1079,151
-23,1111,135
-15,1111,127
-31,1087,143
-15,1095,127
-7,1063,151
-31,1087,135
0,1119,143
-23,1135,127
-31,1087,151
0,1079,151
-23,1095,127
-23,1095,175
7,1111,127
-79,687,55
255,1687,287
-399,0,-143
0,1207,55
47,1183,191
-95,1007,135
0,1007,127
-23,1111,151
0,1111,151
-7,1127,175
-15,1111,151
-39,1119,127
0,1087,135
-15,1039,127
0,1079,159
0,1087,151
-31,1087,135
-15,1079,119
0,1055,127
-31,1119,167
0,1103,143
-23,1111,175
-15,1095,143
-47,1071,127
-31,1095,135
-15,1095,143
-15,1079,135
-15,1079,151
0,1095,103
0,1071,127
0,1079,151
-7,1111,167
0,1095,135
0,1143,87
-15,1095,143
-7,1087,143
0,1087,135
0,1095,127
-23,1087,143
-15,1095,111
0,1111,151
-7,1087,151
-23,1095,143
-23,1111,135
0,1103,175
0,1103,167
-7,1095,151
0,1119,127
0,1103,159
-15,1071,95
-23,1095,135
0,991,119
-119,735,159
-103,607,7
-95,1223,119
31,1023,103
-55,1063,135
39,1079,95
0,1119,135
-31,1119,159
-31,1071,159
0,1079,135
0,1095,127
0,1095,159
0,1119,167
-15,1095,103
-23,1095,143
0,1087,119
0,1071,143
-15,1071,143
-23,1119,119
7,1087,143
-23,1095,135
0,1063,87
0,1071,119
0,1095,151
-15,1087,135
-23,1087,143
-31,1055,127
0,1063,159
0,1087,159
-15,1119,119
-23,1119,159
0,1079,151
0,1047,183
-23,1103,151
-15,1111,167
0,1103,143
-15,1087,127
0,1079,159
-15,1111,151
-23,1087,143
0,1071,143
-31,1095,159
-23,1079,127
0,1119,143
0,1135,135
-31,1119,127
-15,1103,135
0,1087,135
7,1087,159
-39,1079,159
-23,1095,167
-31,1087,127
-23,1055,143
-23,1087,135
0,1103,135
-7,1103,199
-55,1095,111
0,1087,79
0,1079,135
-23,1095,167
-23,1095,135
0,1103,151
-31,1087,151
0,1063,119
-15,1079,159
-15,1095,151
0,1111,135
-23,1087,119
-15,1079,111
0,1079,135
-23,1087,159
0,1071,127
-31,1071,159
0,1103,151
0,1095,127
-15,1079,135
-31,1095,151
-15,1087,151
0,1087,151
-15,1079,127
-47,1095,111
0,1095,119
0,1111,119
-7,1111,159
-15,1087,103
0,1071,151
-23,1087,111
0,1095,87
-7,1095,151
0,1087,151
0,1095,167
-39,1079,151
-7,1095,175
0,1095,151
0,1079,119
-23,1095,151
-31,1087,103
-15,1087,127
0,1079,167
-15,1087,119
0,1087,143
-31,1111,119
-31,1079,135
0,1095,127
-7,1119,111
0,1079,119
0,1079,127
-15,1095,111
-23,1143,167
-15,1119,127
-31,1079,143
0,1087,151
-23,1103,167
-15,1087,175
-7,1087,127
0,1079,119
-23,1111,119
0,1071,151
0,1119,159
-31,1111,143
0,1111,127
-39,1111,143
-15,1111,143
-15,1079,111
-47,1087,119
0,1095,151
0,1079,111
-15,1095,159
-7,1087,127
0,1103,119
-15,1103,159
-23,1119,127
-47,1095,127
-15,1095,135
-31,1095,151
-127,767,223
-127,1103,151
-71,983,87
-23,1095,135
-31,991,127
7,1111,151
15,1127,151
-31,1135,135
-15,1095,159
0,1111,159
0,1087,159
0,1119,135
-31,1079,135
-15,1087,151
-31,1079,127
-23,1063,167
0,1079,127
-7,1087,135
-15,1087,159
0,1111,151
-15,1103,127
0,1079,167
-31,1079,111
-23,1087,143
-39,1071,127
0,1095,159
-7,1103,143
0,1095,151
0,1071,159
-7,1103,175
-15,1103,135
-31,1095,135
0,1087,135
0,1087,119
-23,1079,143
-15,1079,127
-15,1079,159
0,1087,159
0,1095,127
-7,1071,127
-31,1095,151
-15,1111,143
-31,1111,87
-31,1071,127
0,1079,143
-15,1055,127
0,1079,151
-7,1095,175
0,1087,135
-15,1095,111
-39,1031,159
-15,1103,151
0,1087,143
0,1063,127
-7,1095,143
-7,1079,135
-23,1071,151
-7,1087,151
0,1119,111
-127,511,159
-231,1095,111
63,1047,127
-95,1039,143
-31,1039,119
15,1135,143
0,1135,119
-31,1087,127
-39,1087,127
0,1087,151
-7,1111,151
15,1071,143
0,1095,143
-31,1079,151
-15,1095,151
-23,1079,151
0,1071,143
0,1095,135
-23,1095,111
0,1103,103
0,1063,111
-31,1103,127
-31,1111,119
-15,1095,127
-23,1103,159
0,1095,127
0,1047,167
-23,1079,135
15,1095,135
0,1079,167
0,1095,135
-7,1111,191
-31,1095,119
0,1087,175
0,1095,159
0,1063,127
-31,1095,159
-15,1111,135
-15,1119,151
0,1079,127
-15,1111,143
-15,1095,103
0,1087,143
0,1119,119
-31,1103,151
0,1079,127
-31,1079,127
0,1087,151
0,1079,135
0,1095,151
0,1095,135
-15,1087,143
0,1079,143
0,1079,159
-31,1079,143
0,1095,111
-31,1087,135
0,1079,167
-23,1095,135
0,1087,143
0,1111,135
-31,1103,135
0,1087,87
-7,1095,135
-31,1095,143
-23,1087,151
0,1095,159
-31,1047,167
-23,1063,135
-15,1079,119
-15,1079,143
-23,1087,151
-23,1087,175
0,1095,159
-23,1079,151
0,1103,103
-23,1087,95
-15,1087,119
-31,1079,151
-7,1111,167
-15,1087,103
0,1087,143
0,1095,135
-15,1103,95
-23,1079,135
0,1087,151
0,1111,119
-7,1095,135
0,1079,143
-23,1055,135
0,1087,135
-7,1055,151
-23,1031,111
0,1119,167
-23,1103,167
0,1135,167
-23,1103,127
-39,1079,127
0,1111,167
0,1095,119
0,1111,135
-7,1095,119
-31,1103,143
0,1103,167
-15,1071,127
-15,1079,143
0,1095,135
-15,1079,159
-31,1111,143
0,1095,183
-31,1103,143
-23,1079,143
-23,1087,119
0,1087,135
15,1239,159
-23,1063,167
-63,1023,119
23,1151,111
-79,1111,151
-31,1119,135
0,1071,167
0,1103,159
-7,1087,151
-47,1087,191
-23,1087,175
0,1079,127
-15,1103,119
0,1103,175
-23,1071,167
-47,1103,127
-23,1111,127
-15,1111,127
0,1087,151
0,1095,151
-23,1095,111
-23,1095,135
-15,1071,143
0,1071,127
-23,1087,127
-15,1087,175
0,1087,167
0,1071,159
-31,1111,111
-23,1087,143
0,1111,167
-23,1111,151
0,1111,135
0,1095,135
0,1103,143
-15,1079,143
0,1087,143
0,1095,127
-23,1087,151
0,1103,159
-23,1087,95
-31,1103,159
-23,1119,175
0,1095,127
-15,1055,127
-7,1087,135
-23,1119,127
-23,1095,167
-23,1079,159
0,1087,143
0,1095,119
0,1079,151
-31,1095,159
-23,1079,127
0,1087,143
-15,1223,199
255,1167,183
-143,1207,159
0,791,207
-31,999,95
-55,1103,175
0,1023,151
0,1151,151
0,1087,127
-39,1079,151
-23,1095,167
0,1087,151
0,1111,167
-23,1135,199
0,1095,127
0,1095,127
0,1095,135
0,1071,143
-23,1087,151
-47,1103,111
0,1103,143
0,1079,119
-23,1079,143
-15,1095,151
0,1103,127
-7,1071,135
-55,1087,103
0,1087,135
-23,1087,143
-15,1079,159
-31,1119,175
-23,1079,103
0,1087,127
-31,1095,111
-39,1079,135
0,1071,143
0,1079,135
-23,1071,151
-23,1079,119
0,1103,127
0,1079,151
-31,1079,143
0,1087,103
-31,1087,103
-23,1079,175
0,1111,143
-15,1079,103
-23,1071,143
-31,1071,167
-15,1087,135
0,1087,151
0,1103,143
-39,1095,151
-39,1087,127
0,1079,135
0,1079,135
-15,1103,111
0,1103,143
0,1079,135
-15,1087,151
-15,1087,135
-31,1095,151
0,1087,151
-31,1103,143
0,1071,183
0,1087,175
-15,1095,119
0,1119,143
-15,1095,135
-15,1087,111
-23,1079,135
0,1071,127
-15,1087,103
-23,1103,143
-39,1095,143
0,1071,111
-39,1071,111
0,1103,167
0,1119,143
-7,1087,135
-7,1095,111
-31,1103,135
0,1087,135
0,1087,135
0,1111,151
0,1087,127
-23,1071,111
-23,1071,111
0,1111,135
-15,1079,175
-79,1111,119
0,1079,151
0,1087,151
-39,1095,127
-15,1079,127
-23,1111,119
-23,1095,127
-31,1111,135
-47,1087,119
-23,1095,151
-15,1087,167
-15,1111,143
-23,1095,151
-31,1119,143
-15,1079,135
0,1079,143
-15,1071,135
0,1103,143
-15,1079,159
0,1087,151
-23,1095,95
-31,1095,151
-15,1103,159
0,1087,151
-31,1119,143
-31,1095,151
0,1111,159
-23,1103,159
-7,1111,143
0,1095,151
-23,1119,151
-47,1111,151
-23,1071,119
-31,1079,111
0,1111,151
-23,1119,103
-23,1079,135
0,1103,159
0,1087,127
-23,1087,167
-15,1087,127
0,1071,127
0,1119,143
-31,1111,119
-39,1111,183
55,1063,127
-47,1111,151
0,1087,143
0,1095,151
-31,1087,143
-23,1087,151
0,1119,143
-31,1087,159
-15,1095,135
0,1087,135
0,1087,127
0,1103,127
0,1103,159
0,1111,127
0,1111,103
0,1095,167
0,1095,127
0,1103,143
-7,1071,143
0,1087,167
-31,1095,159
-15,1095,159
0,1079,143
0,1071,143
-39,1047,135
0,1087,151
0,1103,127
-23,1087,135
-31,1087,135
-7,1063,111
0,1095,135
-255,791,95
191,1527,95
431,1759,223
-143,1495,199
-95,935,87
39,1095,151
-7,1047,143
0,1039,159
7,1079,143
-15,1111,127
-23,1087,151
0,1039,151
0,1079,135
-23,1103,159
-31,1103,175
0,1079,159
-15,1071,143
-15,1055,119
-23,1095,119
-39,1111,95
-31,1079,159
0,1111,175
0,1071,159
-15,1087,127
-23,1071,151
-15,1103,151
-47,1103,135
0,1095,87
-39,1087,103
0,1095,159
0,1095,159
0,1087,143
7,1095,135
0,1071,143
-31,1095,159
-39,1103,159
-15,1103,135
0,1071,159
0,1103,135
-15,1095,135
-31,1111,127
-31,1079,159
-31,1079,119
-31,1103,127
0,1103,143
-39,1079,127
-39,1103,135
0,1111,167
0,1095,143
0,1095,127
0,1103,159
0,1079,143
0,1095,175
0,1103,151
0,1063,119
0,1087,167
0,1071,167
-15,1119,143
-7,1071,135
23,1087,119
-39,1111,143
-15,1111,135
-31,1095,143
0,1087,159
-23,1071,135
0,1103,151
-15,1095,159
-39,1103,151
-31,1103,135
0,1071,111
-31,1095,159
-31,1055,151
-7,1103,127
-23,1087,127
-23,1079,167
0,1071,143
-23,1079,127
-23,1087,167
-31,1103,119
-15,1095,111
-23,1079,111
-23,1103,143
-31,1087,143
0,1087,127
15,1063,143
-39,1103,143
-31,1079,143
0,1095,119
-23,1103,159
-7,1087,135
0,1103,135
-39,1079,143
-31,1103,127
0,1079,111
0,1095,119
-23,1103,167
0,1095,159
-15,1087,167
0,1103,143
-31,1079,167
0,1079,127
-15,1103,143
-23,1095,151
0,1111,183
0,1095,151
-31,1071,135
-31,1087,135
-15,1079,151
0,1095,167
0,1103,127
0,1111,143
15,1087,127
0,1095,135
0,1111,143
0,1103,167
-15,1111,135
0,1119,103
-31,1111,119
0,1087,151
-15,1095,167
-31,1087,167
-23,1095,159
-39,1103,127
0,1103,63
-135,135,-47
-167,1439,335
-63,0,31
-55,1615,159
135,943,119
-95,887,63
39,1215,111
-39,1239,183
-7,1095,159
0,1031,151
-31,1111,159
-39,1079,167
0,1079,127
0,1103,159
0,1103,151
0,1095,143
0,1111,127
-39,1095,151
-23,1119,135
0,1103,159
-31,1047,135
0,1079,103
0,1079,143
-15,1087,127
-7,1087,151
-23,1095,135
7,1095,159
-23,1079,159
0,1071,143
0,1103,95
-23,1111,143
-23,1071,175
-15,1095,143
-7,1071,143
0,1095,167
-23,1111,111
0,1071,103
-15,1111,159
-15,1071,143
0,1055,135
0,1079,127
-15,1111,127
0,1079,127
-31,1095,151
-23,1095,127
0,1087,119
0,1103,151
-31,1079,151
-31,1087,159
0,1079,111
0,1103,159
0,1087,151
-7,1095,135
0,1095,135
-23,1095,135
-31,1087,159
-15,1079,127
-23,1087,151
0,1087,151
-15,1087,143
-15,1063,111
0,1095,143
-151,-303,-183
-519,1295,287
-135,663,159
47,1295,151
-31,967,103
-23,1103,151
7,1111,175
0,1095,143
-39,1127,135
0,1103,151
0,1055,175
0,1063,167
-23,1111,119
0,1103,127
-23,1071,151
-31,1079,151
0,1103,135
0,1087,143
0,1095,151
0,1095,103
0,1095,111
-15,1095,127
-39,1095,127
-31,1071,111
-31,1095,127
7,1095,143
0,1079,127
-15,1095,159
0,1111,127
-15,1087,143
-15,1111,159
0,1087,151
0,1135,159
-7,1087,127
0,1103,175
-31,1095,143
0,1103,135
-15,1079,103
-39,1103,143
-15,1095,151
0,1095,159
0,1071,143
0,1087,127
-7,1087,151
-15,1071,135
0,1127,135
-23,1111,127
0,1079,135
-31,1079,111
-23,1071,135
-15,1087,143
0,1103,135
0,1127,167
0,1071,135
-15,1103,127
0,1167,103
-15,1095,135
-15,1119,111
0,1095,143
-15,1103,119
0,1103,119
0,1103,103
0,1087,127
-7,1087,167
0,1095,127
-15,1071,151
-15,1095,159
-23,1103,135
-23,1103,103
-31,1079,135
0,1079,175
0,1071,143
0,1095,103
-7,1103,143
0,1087,175
0,1095,135
0,1087,215
-7,1087,167
-23,1103,143
-23,1103,127
-23,1087,119
-15,1079,159
-31,1055,143
-7,1063,127
-7,1079,135
-15,1095,119
0,1103,159
-39,1087,143
-23,1087,119
-31,1103,127
-15,1071,127
-31,1087,143
0,1063,95
-31,1087,143
0,1063,159
-7,1103,183
0,1095,143
0,1111,151
-23,1063,151
-23,1087,135
-23,1087,127
0,1095,151
-55,1087,143
-31,1111,135
-23,1079,135
-31,1079,111
-31,1103,135
0,1087,135
-23,1087,127
-31,1055,151
23,1175,191
-31,1039,143
-15,1071,167
0,1079,143
-15,1095,151
-23,1063,175
0,1111,151
-47,1111,143
-15,1047,143
-31,1079,119
-7,1079,151
-15,1111,135
-39,1095,127
0,1087,135
-23,1079,127
0,1095,135
-15,1103,151
-31,1103,127
-31,1095,127
0,1079,111
-31,1087,167
0,1055,103
0,1087,143
0,1111,159
0,1111,143
0,1047,159
-15,1095,95
-55,1071,135
-31,1079,159
-15,1103,151
-15,1079,135
-15,1095,135
-23,1087,111
0,1071,151
-39,1103,95
-7,1095,175
0,1087,135
0,1119,135
-15,1095,119
0,1087,151
0,1095,159
-23,1087,127
-23,1095,143
0,1079,159
-23,1047,135
-39,1095,127
7,1055,143
0,1071,151
0,1095,135
0,1111,119
-15,1087,111
-39,1079,143
0,1079,135
0,1103,159
0,1111,135
-39,1095,143
0,1087,151
0,1087,111
-47,1095,159
-23,1111,127
0,1103,175
-15,1103,111
-31,1079,127
0,1071,127
-15,1063,143
0,1119,183
-31,1103,151
-31,1119,119
-31,1055,87
-23,1095,167
-23,1095,151
-15,1095,191
79,383,191
911,1711,303
143,727,63
-119,1223,111
-7,967,119
0,1023,143
7,1159,167
0,1159,119
-15,1087,159
-47,1095,159
-23,1111,127
0,1095,111
-31,1071,143
-15,1071,119
-23,1087,159
-31,1103,159
0,1079,127
0,1071,151
-15,1047,143
-23,1103,127
-39,1055,127
-23,1127,127
0,1103,167
0,1055,143
-47,1095,111
-15,1087,151
0,1103,151
-15,1071,159
0,1087,127
0,1095,143
-15,1071,135
0,1095,135
0,1095,103
-23,1087,95
-15,1071,127
-23,1087,119
0,1055,151
-15,1111,135
-23,1103,151
0,1103,135
-55,1071,103
0,1111,127
0,1103,127
0,1079,127
0,1119,135
-31,1055,143
0,1095,135
0,1119,15
0,1087,135
-15,1095,151
-23,1071,135
0,1103,143
-15,1071,159
-15,1103,135
0,1095,143
0,1111,175
-23,1079,143
-23,1055,135
-23,1079,127
-15,1111,111
-15,1095,127
15,1087,127
-23,1079,151
-31,1095,135
-15,1095,143
-7,1079,119
-15,1087,167
0,1087,135
0,1103,151
0,1111,119
0,1111,119
7,1103,151
0,1087,143
-23,1071,151
-15,1095,135
0,1087,167
-55,1119,143
-15,1071,119
0,1119,127
0,1071,135
-23,1095,143
-7,1095,135
-15,1095,159
0,1111,143
-31,1055,111
-15,1087,175
0,1071,135
0,1103,167
0,1111,143
-15,1087,127
-31,1095,135
0,1111,111
-15,1111,167
0,1095,135
-7,1103,143
0,1079,143
0,1103,167
-15,1087,143
7,1103,111
0,1079,159
0,1111,143
-23,1143,135
-7,1079,167
-15,1095,143
-7,1063,103
-7,1103,159
-31,1079,135
-23,1103,191
0,1063,135
-39,1071,159
0,1095,127
0,1087,127
-39,1087,191
0,1119,143
0,1103,119
-39,1111,151
-7,1087,143
-31,1119,159
-23,1087,159
7,1095,175
0,1095,143
-15,1079,127
-23,1095,143
-47,1095,119
-39,1111,95
0,1095,127
-15,1079,183
-7,1079,159
0,1095,143
-15,1095,127
-15,1095,127
-15,1103,159
-7,1103,175
0,1111,143
-31,1079,143
0,1111,119
-31,1095,151
0,1095,175
-7,1087,167
0,1071,159
0,1095,135
-135,663,7
223,1743,255
0,695,87
-103,943,127
-31,1279,191
0,1039,151
-79,1095,151
7,1119,151
-23,1127,167
-55,1103,135
0,1087,119
0,1087,135
-15,1079,167
-39,1095,159
-15,1071,135
0,1095,151
-31,1063,175
-31,1095,175
0,1095,103
-47,1087,119
-23,1095,135
-15,1111,135
0,1079,127
0,1087,119
-47,1079,111
-15,1095,103
0,1087,119
-7,1063,127
7,1079,127
0,1087,143
0,1095,135
-7,1111,143
-7,1103,119
-15,1103,167
0,1079,159
-31,1071,167
0,1071,127
-31,1087,119
0,1111,135
0,1087,135
0,1087,127
-7,1119,151
-31,1087,159
-47,1095,143
-39,1103,119
-23,1087,151
-15,1119,151
-7,1103,151
0,1119,127
0,1087,127
-31,1087,151
0,1119,159
0,1079,151
0,1095,159
0,1095,143
0,1071,135
-15,1095,127
-7,1111,151
-7,1103,143
-31,1095,119
-15,1095,151
0,1079,135
0,1175,111
0,1111,127
-15,1111,151
-31,1039,215
-47,1559,255
-247,1023,175
15,935,111
0,1167,151
-23,1023,127
0,1087,159
0,1103,151
0,1135,151
-39,1071,135
-15,1103,175
0,1111,151
0,1111,111
0,1087,127
0,1119,143
-23,1095,103
0,1079,127
0,1087,151
0,1103,103
0,1079,103
-31,1071,103
0,1103,103
-23,1087,119
-15,1095,119
-7,1095,127
0,1095,151
-23,1095,111
0,1087,151
0,1087,143
-23,1103,151
0,1087,151
-39,1087,175
-7,1087,159
0,1079,167
0,1103,175
-31,1079,143
-7,1079,143
0,1119,135
-23,1079,135
-31,1079,159
-15,1119,135
0,1087,103
-23,1103,175
-15,1063,127
0,1087,143
-31,1095,159
-7,1087,143
-7,1103,159
-7,1055,175
0,1103,143
0,1111,143
-31,1095,103
-15,1119,151
-15,1103,135
-15,1095,159
0,1111,159
0,1111,175
0,1071,151
23,1127,143
-15,1087,95
0,1087,135
-7,1095,183
-31,1103,151
-23,1095,175
0,1095,159
0,1095,127
-31,1119,159
-15,1087,151
-23,1095,135
-15,1119,143
0,1095,175
0,1079,135
0,1055,119
-31,1095,127
-31,1119,151
0,1087,119
-55,1079,135
0,1103,151
-7,1071,135
0,1095,135
0,1087,127
0,1087,159
-31,1103,175
-23,1055,111
-15,1079,159
-7,1095,135
-7,1087,151
-15,1111,159
-23,1063,119
0,1087,143
-23,1103,111
-15,1055,127
0,1095,127
-23,1087,127
0,1095,151
-23,1103,143
-23,1079,119
0,1087,119
-23,1087,175
-23,1095,143
0,1095,119
0,1087,127
-39,1071,127
-15,1095,127
-15,1095,119
-23,1095,167
0,1071,127
55,1103,135
-31,1095,151
-39,1095,119
-23,1095,135
-23,1095,127
-23,1071,95
0,1095,159
-15,1087,143
-23,1087,143
-23,1119,175
-39,1111,151
-31,1087,111
-15,1063,119
-23,1087,127
-15,1079,167
0,1103,135
-7,1103,127
-23,1071,143
0,1087,159
0,1071,119
-31,1095,159
0,1103,111
0,1095,151
-15,1087,103
0,1111,207
-23,1119,151
0,1103,143
-23,1119,159
-31,1063,151
-23,1103,175
-39,1119,151
0,1247,119
311,1847,351
-135,823,167
-143,1071,191
39,1095,127
-63,1103,151
7,1095,151
0,1111,143
-15,1111,143
-31,1087,167
-31,1127,119
-7,1103,159
0,1023,151
-15,1087,127
0,1071,143
0,1087,143
-7,1103,143
0,1095,119
-23,1087,103
0,1063,167
0,1071,159
-15,1079,143
0,1095,151
0,1103,159
-39,1095,119
0,1047,183
-7,1103,111
0,1119,119
-15,1095,151
-15,1087,143
-23,1063,143
-15,1079,159
0,1087,151
0,1103,143
0,1103,143
0,1119,167
-47,1095,119
-31,1111,143
-31,1103,119
0,1095,159
-39,1103,127
0,1063,127
-23,1087,119
-31,1103,119
-31,1079,127
0,1111,151
0,1111,135
-31,1071,143
0,1079,127
0,1087,127
0,1087,151
0,1071,127
-15,1087,143
0,1071,135
-7,1079,151
0,1111,135
0,1095,127
0,1095,159
0,1095,143
-15,847,127
159,1759,335
-111,1135,143
-63,1015,127
-31,1135,135
-39,1071,151
-31,1079,127
-23,1111,119
-23,1111,151
0,1095,159
-15,1047,167
-23,1095,143
15,1087,143
-7,1095,151
-31,1111,143
-23,1071,127
0,1087,143
-15,1079,151
0,1111,167
-7,1071,151
-31,1103,159
0,1087,119
0,1079,103
-15,1103,143
0,1079,159
-23,1087,151
0,1103,127
-23,1087,119
-23,1111,135
-31,1111,87
-31,1087,127
0,1087,159
-31,1063,151
0,1103,151
0,1103,159
-23,1103,151
0,1095,167
-15,1087,159
0,1079,127
-15,1103,143
0,1095,143
15,1103,159
-15,1103,143
-31,1095,135
0,1095,159
0,1103,127
-23,1103,151
-39,1111,151
0,1087,151
0,1071,127
0,1095,151
-7,1095,119
-15,1095,151
-23,1103,127
0,1071,151
-23,1087,175
-15,1071,143
0,1103,151
-31,1079,151
-31,1095,95
-55,1079,95
-15,1103,159
0,1071,143
0,1071,127
-7,1111,143
-39,1095,143
0,1087,135
-47,1087,119
-23,1111,127
-31,1071,167
-23,1103,127
0,1071,135
-47,1103,143
0,1111,151
0,1071,167
7,1103,151
0,1071,127
-31,1095,143
-31,1095,135
-15,1103,151
-31,1095,167
0,1087,127
0,1087,119
-39,1095,111
-15,1095,167
0,1087,127
0,1111,159
-39,1087,135
0,1087,135
-15,1079,135
0,1103,135
0,1095,143
0,1095,111
-47,1087,111
-31,1111,143
-15,1087,143
-47,1103,167
-15,1087,127
0,1095,143
-23,1087,175
-15,1103,135
0,1119,143
0,1079,151
0,1087,135
-39,1103,111
0,1095,119
-15,1095,151
7,1095,127
-15,1087,143
0,1095,143
0,1103,127
-23,1103,127
-23,1103,135
0,1103,135
-23,1087,151
-47,1087,111
-7,1095,127
-15,1095,135
-15,1095,151
0,1103,111
-31,1095,143
-23,1079,127
-31,1087,103
0,1119,135
0,1103,95
-31,1071,127
-23,1087,143
-23,1071,143
-23,1079,143
-55,215,-47
143,1959,279
7,815,135
-119,1007,135
0,1687,263
0,879,127
0,1087,119
0,1159,151
0,1103,127
0,1087,119
0,1111,191
-39,1119,143
0,1079,159
0,1079,151
0,1087,151
-23,1071,151
-15,1087,119
0,1079,135
0,1111,119
-39,1087,111
0,1111,87
-15,1095,135
-23,1103,143
-15,1087,119
-31,1087,143
0,1111,143
-23,1095,151
-31,1095,127
0,1095,143
0,1063,151
-31,1071,135
0,1095,119
0,1095,159
-39,1103,135
-15,1095,159
0,1087,151
0,1095,151
-7,1079,159
-15,1079,151
0,1095,127
-15,1071,151
-23,1087,135
7,1087,127
-31,1095,111
-31,1079,135
-31,1087,111
-31,1087,111
-15,1087,135
-31,1087,111
0,1095,151
0,1087,143
-15,1079,111
-31,1079,111
-15,1111,119
-15,1095,143
0,1095,151
-7,1087,143
-39,1095,127
-15,1071,111
0,1087,103
-31,1103,151
-39,1103,135
-31,1103,95
-31,1111,111
-55,1063,215
-335,271,-327
-471,1455,247
-15,551,71
15,1143,63
0,1279,159
-31,1039,127
0,1103,151
-63,1111,135
0,1119,151
0,1071,159
0,1095,159
-23,1079,159
0,1103,159
-47,1087,135
-15,1071,135
-23,1095,119
0,1079,119
-31,1071,135
0,1111,199
-15,1095,151
-31,1079,167
0,1087,127
-31,1079,151
0,1095,159
0,1095,159
-15,1103,135
-31,1095,127
-23,1103,143
-23,1079,127
-15,1095,159
-23,1095,151
0,1111,151
-31,1079,151
-31,1095,103
-31,1103,167
-15,1087,199
-15,1095,143
-15,1087,159
0,1079,127
-23,1079,143
0,1095,159
-39,1095,159
-15,1103,143
0,1111,151
-23,1079,151
-31,1087,183
-23,1095,103
0,1111,119
-23,1103,135
-15,1103,79
-15,1071,119
-39,1079,159
-23,1087,135
-15,1079,127
0,1103,143
0,1087,135
-31,1095,151
-31,1111,127
0,1103,143
-39,1087,119
0,1103,87
-23,1087,143
-15,1111,151
-15,1103,151
-23,1103,119
-31,1095,143
-47,1071,135
-23,1135,111
0,1103,175
0,1087,119
-7,1103,135
-23,1087,151
-15,1079,175
0,1087,159
-39,1095,127
-23,1095,111
0,1103,127
-31,1087,127
-23,1095,143
-23,1087,143
0,1087,143
-15,1063,159
-15,1079,143
0,1103,127
-7,1095,167
-55,1063,143
-23,1087,119
0,1095,159
0,1063,143
-15,1071,119
-31,1095,135
-47,1095,191
-15,1095,159
0,1071,143
0,1111,159
0,1079,111
0,1095,135
0,1095,135
0,1071,143
0,1087,103
-47,1103,119
-15,1095,167
-15,1095,119
-23,1103,159
-15,1095,135
0,1095,127
-39,1095,135
-39,1087,135
-15,1111,135
-15,1063,167
-31,1095,119
-23,1079,127
-39,1095,119
0,1095,119
-31,1119,135
-15,1247,255
-455,951,487
143,1143,103
-127,735,127
-71,959,103
47,1183,127
0,1063,111
-39,1087,151
0,1119,151
-7,1119,167
7,1039,143
-39,1071,151
0,1119,175
0,1087,127
-7,1087,175
-31,1071,151
0,1111,135
0,1079,127
-47,1103,175
0,1119,119
0,1119,135
-7,1087,119
0,1095,151
-23,1119,103
-7,1071,151
0,1095,151
0,1119,159
0,1095,151
23,1103,151
0,1055,159
0,1095,135
0,1087,151
0,1103,191
-31,1095,135
-15,1087,143
0,1071,151
-23,1095,143
-15,1095,127
-15,1119,151
-23,1111,143
0,1087,127
0,1095,151
0,1103,119
-15,1111,151
-31,1079,135
-7,1103,127
-39,1079,159
-15,1079,135
-23,1063,143
0,1087,135
0,1103,159
-15,1087,143
-31,1095,159
0,1055,175
-31,1079,111
7,1103,151
-15,1103,119
0,1079,127
-111,1151,119
71,1055,31
-215,1223,159
-95,1039,207
15,1095,143
-15,1031,119
7,1087,143
0,1103,135
-31,1103,159
-39,1119,143
-15,1095,135
0,1055,151
0,1071,151
-23,1095,167
0,1111,151
-47,1071,111
-39,1063,119
0,1103,103
0,1119,127
-7,1103,159
-31,1095,127
0,1087,159
0,1079,127
-15,1071,159
0,1119,135
-15,1071,95
-39,1079,135
-31,1087,143
-23,1095,151
-15,1103,159
-23,1095,111
0,1063,127
-23,1079,135
0,1103,151
0,1119,127
0,1079,151
-23,1103,127
-31,1103,135
-31,1095,119
0,1087,119
-23,1095,167
-7,1087,95
-31,1111,135
-15,1087,143
0,1095,135
0,1079,111
0,1127,151
-23,1103,159
-31,1103,151
0,1071,159
-15,1079,151
-55,1119,159
-15,1087,111
0,1079,143
0,1087,143
0,1095,127
-23,1087,135
-7,1119,151
0,1087,127
0,1079,127
-31,1103,143
-15,1079,151
-31,1095,151
-15,1087,151
0,1063,239
0,1095,175
-23,1095,167
0,1111,135
-47,1111,135
0,1095,135
-15,1079,127
-15,1079,167
0,1103,127
0,1103,159
0,1087,151
0,1087,111
-23,1103,135
0,1079,135
-7,1103,167
-23,1071,159
0,1103,135
-15,1095,135
-15,1103,159
0,1103,175
0,1087,159
0,1135,167
-39,1095,119
0,1079,143
0,1111,183
-31,1087,143
0,1111,87
-7,1087,143
0,1103,135
0,1087,143
-63,1063,151
-15,1071,119
0,1111,151
-7,1079,151
-15,1079,127
0,1063,127
