x,y,z
-807,575,-823
-607,471,-375
-455,423,55
-295,399,535
-79,439,919
199,495,1279
511,487,1535
855,567,1671
1255,575,1823
1463,831,1815
1631,1079,1791
1751,1335,1703
1919,1503,1615
2247,1639,1631
2575,1647,1767
3062,1463,1935
3550,2247,1903
3742,2711,1943
3862,2775,2095
3838,2735,2191
3646,2519,2247
3254,1903,2039
2823,1583,1847
2399,1231,1679
1959,1023,1551
1607,815,1415
1311,647,1359
1071,679,1287
1007,519,1247
815,447,1215
751,439,1135
671,367,1039
607,383,999
583,391,919
583,423,903
599,455,839
599,535,807
615,559,767
647,607,775
639,679,767
679,759,767
711,831,823
711,847,879
703,847,959
631,799,1111
607,751,1135
607,711,1279
623,607,1423
599,559,1535
607,487,1615
591,383,1735
599,255,1831
623,191,1887
679,95,1991
703,55,2071
735,-103,2135
807,-255,2151
767,-471,2215
895,-599,2239
983,-767,2255
1039,-975,2199
1119,-1143,2207
1207,-1279,2151
1295,-1407,2055
1359,-1519,2015
1407,-1559,1911
1423,-1623,1823
1455,-1639,1791
1463,-1663,1671
1415,-1647,1591
1399,-1623,1535
1383,-1527,1439
1327,-1495,1343
1319,-1423,1327
1303,-1343,1279
1279,-1239,1215
1239,-1127,1159
1199,-1071,1071
1135,-999,1023
1095,-967,999
1039,-943,895
943,-959,839
911,-983,759
831,-983,623
791,-1007,519
719,-1031,399
591,-1055,271
327,-1071,231
15,-1103,127
-383,-1063,-55
-799,-1055,-287
-1279,-823,-511
-1655,-687,-807
-1911,-551,-1015
-1983,-407,-1311
-1855,-319,-1591
-1487,-79,-1743
-1079,71,-1623
-895,231,-1431
-767,439,-1239
-679,511,-943
-487,511,-695
-319,567,-439
-183,543,-151
-39,447,103
55,383,375
167,407,623
319,407,879
527,423,1007
775,463,1143
1015,447,1215
1231,487,1255
1439,543,1279
1703,639,1295
1927,767,1271
2183,863,1271
2431,1023,1279
2839,1119,1271
2998,1383,1255
3326,1599,1287
3590,1791,1279
3790,2047,1279
3838,2167,1207
3774,2263,1143
3606,2247,935
3326,2167,847
2982,2111,735
2671,2119,703
2311,2167,735
2023,2207,767
1751,2231,759
1511,2271,863
1263,2215,983
1055,2183,1159
879,2087,1367
767,1951,1551
655,1823,1767
543,1711,1983
511,1647,2263
479,1519,2495
447,1407,2743
671,-1775,2687
927,-1943,2591
1095,-2255,2487
1239,-2495,2263
1383,-2703,2087
1535,-2831,1895
1631,-2903,1687
1679,-2839,1551
1695,-2703,1407
1655,-2511,1287
1575,-2239,1263
1463,-1927,1151
1407,-1575,1207
1303,-1159,1119
1287,-855,1087
1239,-639,1103
1279,-463,1063
1279,-279,1039
1311,-127,1063
1303,-71,1023
1351,0,959
1335,7,879
1311,-39,823
1239,-127,791
1183,-207,687
1031,-351,703
959,-495,623
823,-647,591
671,-775,591
487,-895,567
255,-1023,463
0,-1015,335
-207,-991,191
-335,-799,111
-727,-767,-103
-895,-591,-263
-991,-431,-415
-1095,-311,-487
-1087,-103,-631
-1007,199,-711
-927,527,-775
-775,695,-695
-727,927,-671
-719,1055,-527
-687,1031,-311
-663,895,-31
-527,767,207
-359,663,511
-143,599,799
79,615,1095
359,623,1391
615,663,1567
871,695,1751
1135,767,1799
1367,911,1855
1647,1047,1871
1927,1247,1903
2295,1455,1919
2679,1719,1927
3126,2031,1959
3582,2463,2039
3966,2911,2079
4182,3278,2095
4254,3494,2127
4054,3614,2079
3678,3438,1919
3190,3094,1719
2727,2791,1519
2191,2495,1391
1735,2159,1191
1343,1911,1087
1071,1575,1015
1063,1655,959
943,1439,863
823,1383,767
767,1295,711
759,1215,599
743,1207,583
711,1199,511
703,1207,471
703,1215,415
743,1279,351
767,1359,351
799,1415,311
775,1471,327
735,1535,367
647,1527,495
559,1503,615
503,1471,743
439,1423,967
407,1415,1087
375,1367,1375
319,1287,1543
271,1207,1791
247,1127,2063
255,1015,2367
231,895,2671
255,767,2879
271,687,3086
287,535,3302
287,279,3454
311,-47,3582
343,-287,3646
383,-551,3726
575,-879,3758
775,-1311,3718
1023,-1743,3670
1319,-2231,3582
1551,-2591,3406
1719,-2958,3286
1895,-3198,3126
1951,-3286,2950
2015,-3278,2647
1967,-3174,2455
1855,-2982,2239
1727,-2743,2023
1607,-2407,1855
1431,-2079,1735
1287,-1751,1607
1215,-1487,1535
1223,-1223,1535
1223,-903,1479
1199,-647,1431
1199,-439,1383
1199,-231,1359
1159,-71,1279
1175,47,1231
1143,151,1127
1111,263,1031
1055,319,951
983,327,839
831,319,727
639,335,663
343,351,583
0,303,479
-415,295,359
-887,287,143
-1351,191,-15
-1703,167,-359
-2183,31,-775
-2367,-63,-1279
-2431,-127,-1719
-2159,-159,-2127
-1895,-199,-2319
-1639,-231,-2383
-1415,-207,-2335
-1351,-255,-2231
-1263,-335,-2159
-1215,-431,-2111
-1103,-631,-1983
-1079,-735,-1887
-991,-791,-1735
-943,-735,-1591
-927,-615,-1335
-807,-455,-1055
-743,-207,-735
-591,0,-423
-447,79,-119
-287,135,215
-79,223,463
31,191,775
175,207,1055
351,255,1327
543,279,1527
735,303,1655
975,351,1647
1175,407,1687
1407,471,1703
1607,519,1663
1767,607,1607
1999,671,1583
2255,799,1535
2567,959,1519
2887,1111,1567
3142,1303,1607
3382,1455,1719
3502,1543,1727
3558,1527,1775
3502,1423,1671
3382,1295,1543
3094,1119,1471
2815,991,1279
2471,1015,1127
2159,1023,1103
1943,1095,1063
1767,1151,1031
1607,1255,999
1535,1311,967
1487,1415,903
1519,1559,919
1519,1679,879
1487,1799,943
1383,1927,1095
1271,2015,1279
1135,2039,1551
959,2015,2039
799,1847,2327
663,1687,2759
559,1471,3070
503,1263,3342
399,1015,3630
367,791,3814
327,535,3982
279,279,4094
255,-95,4118
303,-567,4078
439,-1247,3886
735,-2303,3542
743,-2559,3294
663,-2391,3030
831,-2966,2655
1143,-3006,2359
1271,-3158,2103
1367,-3374,1887
1495,-3654,1799
1623,-3590,1655
1671,-3510,1471
1647,-3142,1295
1527,-2743,1231
1335,-2223,1239
1151,-1623,1495
975,-1055,1143
895,-631,1087
911,-391,1063
911,-143,1039
1015,135,1015
1087,255,999
1167,199,895
1295,255,855
1327,279,783
1327,151,727
1335,-31,711
1279,-191,679
1191,-375,623
1095,-575,703
1015,-823,631
943,-951,703
687,-1071,711
567,-1111,655
375,-1103,567
239,-1039,511
0,-927,399
-151,-767,295
-263,-599,191
-399,-455,103
-511,-255,-31
-511,-47,-55
-551,271,-79
-567,543,23
-567,791,103
-591,983,279
-551,1127,455
-551,1055,607
-479,975,839
-335,871,1039
-143,767,1279
71,687,1519
367,703,1679
615,735,1927
975,783,2095
1335,935,2183
1687,1079,2247
2023,1223,2295
2303,1383,2247
2591,1599,2255
2871,1799,2215
3190,2143,2143
3510,2383,2095
3822,2655,2047
3982,2895,1959
4070,3086,1887
3958,3166,1831
3614,2934,1695
3238,2543,1575
2887,2247,1487
2487,1967,1439
2159,1703,1367
1823,1503,1335
1559,1359,1255
1407,1223,1175
1239,1135,1023
1143,1023,1039
1071,895,911
1063,959,847
1015,1023,711
991,1063,695
607,1007,1279
607,935,1471
583,855,1559
583,767,1743
599,687,1855
615,551,1983
623,439,2119
679,207,2231
735,-31,2263
767,-439,2287
823,-815,2279
887,-1047,2215
951,-1151,2167
1079,-1383,2143
1263,-1591,2031
1471,-1759,1951
1535,-1871,1887
1591,-1991,1791
1639,-2039,1679
1655,-2111,1607
1679,-2151,1511
1599,-2111,1359
1519,-2111,1255
1455,-2039,1183
1327,-1967,1071
1223,-1815,1055
1087,-1679,991
1023,-1575,991
967,-1463,943
895,-1359,967
855,-1279,903
815,-1231,887
735,-1175,919
703,-1159,895
639,-1191,911
527,-1143,911
423,-1047,863
231,-927,815
7,-751,815
-367,-631,687
-519,-135,583
-791,0,495
-1063,111,351
-1215,383,271
-1287,743,119
-1287,1103,111
-1279,1383,95
-1223,1583,159
-1183,1679,359
-1023,1607,511
-703,1295,511
-287,1111,1087
55,991,1335
407,903,1639
815,919,1887
1167,1023,2015
1535,1231,2127
1919,1479,2135
2327,1695,2127
2743,2063,2071
3142,2431,1991
3486,2911,1871
3790,3430,1935
3918,4142,1911
4014,4438,1991
3854,4518,2023
3646,4334,2047
3334,3830,1975
2998,3310,1823
2487,2783,1711
2047,2311,1567
1719,1975,1439
1279,1703,1391
1111,1327,1223
999,1191,1135
975,1007,991
959,1007,959
919,967,863
919,959,767
943,1031,663
975,1095,631
1031,1231,511
1055,1351,471
1087,1479,463
1047,1551,439
975,1591,399
903,1599,423
807,1535,487
751,1463,567
695,1375,655
655,1303,751
639,1287,847
607,1215,999
559,1135,1151
527,1087,1295
495,991,1487
431,879,1687
407,767,1847
407,663,1975
415,535,2095
431,383,2199
431,255,2311
431,7,2439
471,-327,2471
519,-703,2479
607,-1015,2479
743,-1183,2415
855,-1335,2391
1023,-1639,2271
1159,-1863,2143
1319,-2039,2087
1375,-2143,1991
1407,-2247,1879
1455,-2335,1775
1503,-2343,1599
1479,-2303,1527
1479,-2247,1415
1431,-2135,1311
1359,-2023,1223
1263,-1863,1207
1151,-1711,1135
1079,-1567,1103
999,-1447,1111
983,-1319,1143
935,-1231,1119
919,-1159,1087
863,-1031,1111
839,-967,1063
775,-879,1007
759,-783,975
687,-743,951
607,-703,831
463,-615,807
239,-495,735
-71,-391,591
-423,-263,431
-807,-119,239
-1207,0,23
-1455,135,-199
-1567,407,-519
-1591,791,-719
-1463,1151,-895
-1303,1335,-1007
-1135,1407,-999
-1023,1487,-855
-887,1271,-679
-663,911,-479
-439,695,-175
-215,591,159
31,575,535
295,575,887
583,663,1135
575,767,1343
1215,903,1471
1503,1039,1479
1807,1287,1471
2127,1519,1471
2479,1735,1487
2831,1975,1479
3134,2303,1487
3558,2583,1559
3742,2919,1687
3878,3158,1791
3862,3278,1935
3766,3254,1999
3558,3014,1959
3278,2703,1791
2847,2295,1591
2335,1959,1383
1887,1631,1263
1543,1455,1151
1303,1239,1095
1167,1127,1103
991,983,1007
911,1007,1023
823,847,919
775,775,871
719,735,735
711,711,711
727,695,615
735,743,631
783,775,567
791,807,511
775,831,519
767,887,519
759,879,527
751,919,527
767,871,623
743,895,639
711,871,719
703,895,855
663,871,935
647,855,1095
623,807,1247
623,767,1407
615,695,1559
591,623,1783
599,527,1951
607,375,2103
631,287,2239
591,79,2407
599,-151,2551
663,-431,2679
735,-831,2671
807,-1167,2695
927,-1375,2679
1007,-1663,2623
1151,-1911,2567
1263,-2127,2479
1335,-2271,2335
1351,-2359,2215
1359,-2415,2095
1311,-2431,1927
1311,-2399,1791
1287,-2319,1671
1231,-2215,1511
1215,-2119,1391
1135,-1991,1263
1039,-1823,1183
919,-1711,1079
823,-1591,1063
735,-1503,943
623,-1415,935
495,-1319,831
415,-1223,815
255,-1071,783
79,-1007,743
-255,-823,599
-775,-615,415
-1391,-343,95
-1743,-119,-119
-2039,-87,-471
-2151,31,-959
-2135,327,-1479
-1919,479,-1895
-1695,607,-2231
-1479,631,-2399
-1295,711,-2471
-1311,799,-2463
-1215,839,-2431
-1135,751,-2375
-911,623,-2303
-775,479,-2215
-735,311,-1959
-687,191,-1663
-623,103,-1303
-487,39,-967
-311,39,-679
-135,79,-359
39,55,-63
207,0,255
367,87,543
551,103,799
743,183,1039
991,199,1255
1247,255,1407
1479,319,1423
1703,439,1471
1919,559,1471
2175,551,1447
2479,591,1527
2743,559,1615
3062,863,1583
3246,1215,1503
3358,1359,1519
3438,1503,1479
3422,1591,1519
3270,1591,1431
3054,1487,1287
2767,1375,1231
2447,1175,1119
2127,967,1023
1863,847,951
1591,695,943
1383,615,967
1199,519,935
1047,495,919
959,431,943
895,383,935
791,391,895
751,383,879
703,383,943
695,391,935
711,439,919
759,407,951
767,439,959
767,495,1023
767,511,1071
727,511,1151
703,487,1247
783,-1303,2519
775,-1711,2463
847,-1911,2351
591,-2223,2207
1047,-2535,2047
1119,-2735,1823
1215,-2871,1719
1287,-2927,1559
1279,-2919,1471
1247,-2887,1359
1183,-2791,1239
1087,-2679,1079
1023,-2583,959
847,-2431,879
751,-2279,791
599,-2103,767
495,-1895,711
407,-1703,695
319,-1535,647
255,-1391,671
207,-1231,639
159,-1119,647
95,-1039,583
71,-919,527
39,-831,463
-47,-743,375
-215,-623,255
-447,-439,223
-767,-335,-71
-1159,-79,-351
-1343,111,-655
-1487,207,-983
-1423,303,-1351
-1263,487,-1695
-1007,519,-1871
-903,703,-1967
-799,639,-1887
-863,807,-1735
-855,895,-1535
-775,703,-1415
2455,1311,1135
2847,1543,1215
2958,1727,1207
3198,1927,1311
3270,2095,1407
3278,2119,1463
3142,2039,1463
2990,1839,1303
2719,1567,1167
2431,1335,1063
2079,1143,975
1791,983,903
1503,847,855
1311,743,823
1119,679,847
1015,583,839
911,487,831
823,399,783
735,367,751
735,311,743
727,279,703
727,255,687
703,255,663
735,255,671
735,271,663
735,303,695
727,335,703
727,391,759
751,439,831
735,503,999
751,511,1175
695,495,1343
655,375,1535
599,271,1711
519,71,1863
551,-87,2039
559,-391,2119
623,-615,2239
607,-847,2319
631,-1087,2399
703,-1279,2439
767,-1447,2463
895,-1615,2431
1023,-1791,2431
1127,-1919,2383
1183,-2071,2343
1271,-2223,2279
1311,-2351,2175
1367,-2447,2047
1391,-2487,1887
1359,-2479,1727
1303,-2431,1607
1239,-2367,1479
1119,-2255,1399
1039,-2143,1271
887,-2039,1143
783,-1951,1071
671,-1847,967
527,-1759,895
407,-1647,807
271,-1583,799
111,-1527,791
-47,-1479,791
-223,-1471,751
-479,-1439,735
-671,-1423,727
-1031,-1447,743
-1447,-1431,639
-1911,-1423,487
-2415,-1511,239
-2863,-1423,-79
-3230,-1343,-639
-3326,-1319,-1151
-3222,-1407,-1639
-2855,-1279,-2079
-2487,-1191,-2463
-2111,-1015,-2575
-1679,-983,-2543
-1335,-951,-2327
-1151,-1015,-2071
-1047,-1047,-1791
-1023,-1135,-1647
-999,-1271,-1471
-919,-1287,-1335
-879,-1407,-1359
-863,-1271,-1255
-727,-1103,-1183
-727,-871,-1047
-655,-575,-975
-535,-319,-895
-423,-31,-767
-287,175,-647
-199,239,-551
-103,335,-271
-15,367,-95
63,319,111
231,303,247
359,319,407
471,327,495
543,311,559
647,295,599
735,295,655
815,295,647
1023,247,631
1015,311,647
1087,407,631
1175,415,591
1311,447,631
1423,535,583
1495,631,583
1551,671,583
1623,655,703
1679,599,735
1735,527,743
1815,431,751
1903,303,791
2007,247,847
2087,175,871
2127,135,975
2159,79,1023
2167,63,1087
2143,71,1191
2111,55,1263
2039,23,1303
2015,0,1351
1927,-63,1359
1839,-127,1447
1727,-183,1503
1607,-247,1567
1527,-383,1607
1471,-463,1647
1415,-575,1647
1431,-655,1663
1431,-767,1671
1439,-903,1623
1439,-999,1535
1399,-1063,1519
1383,-1231,1503
1335,-1271,1415
1279,-1351,1327
1183,-1375,1215
1111,-1455,1167
975,-1535,1071
815,-1495,943
671,-1479,895
519,-1503,783
351,-1511,711
191,-1535,599
23,-1535,559
-95,-1567,463
-255,-1591,359
-423,-1575,279
-607,-1655,175
-719,-1759,95
-863,-1663,7
-1191,-1791,-95
-1351,-1735,-223
-1615,-1775,-383
-1783,-1655,-687
-1887,-1591,-975
-1895,-1351,-1263
-1775,-1151,-1471
-1535,-903,-1695
-1311,-703,-1831
-1079,-511,-1839
-831,-495,-1783
-623,-503,-1695
-447,-503,-1543
-391,-535,-1375
-327,-519,-1247
-303,-511,-1135
-271,-535,-1063
-255,-559,-999
-263,-519,-951
-263,-463,-951
-255,-319,-975
-215,-159,-927
-103,23,-887
-39,175,-831
23,351,-767
71,479,-727
127,575,-647
247,655,-551
343,727,-447
447,783,-407
551,855,-295
655,871,-223
743,911,-111
855,959,-87
959,991,-31
1031,1063,0
1127,1119,0
1231,1143,39
1247,1255,55
1287,1255,79
1335,1079,103
1391,1351,143
1447,1423,191
1487,1399,231
1511,1351,263
1527,1247,271
1559,1199,351
1583,1055,383
1559,927,415
1535,863,447
1495,767,471
1431,687,503
1351,575,495
1231,503,431
1183,487,487
1071,431,527
999,343,535
951,327,511
863,311,543
847,303,575
767,303,607
719,271,663
655,255,687
599,223,767
503,207,831
463,159,903
423,71,999
375,0,1047
327,-87,1159
287,-183,1255
287,-311,1287
287,-439,1407
311,-623,1495
367,-775,1559
447,-975,1591
543,-1175,1623
655,-1335,1679
807,-1503,1671
943,-1743,1679
1095,-1903,1663
1231,-1999,1671
1335,-2087,1631
1439,-2127,1631
1519,-2135,1599
1543,-2111,1599
1495,-2055,1535
1423,-1991,1471
1359,-1855,1447
1247,-1711,1375
1183,-1591,1295
1119,-1511,1263
1079,-1447,1191
1047,-1327,1103
1031,-1263,1079
1015,-1159,1047
967,-1079,999
935,-1023,927
895,-991,863
847,-935,815
783,-871,783
711,-815,727
559,-743,687
375,-671,735
191,-567,655
-167,-575,679
-663,-471,663
-1287,-223,447
-2055,111,199
-2759,455,-175
-3270,647,-655
-3310,647,-1263
-3294,759,-1847
-3126,951,-2439
-2839,1199,-2919
-2575,975,-3206
-2359,879,-3558
-2559,1079,-3662
-2159,799,-3526
-2007,703,-3374
-1791,695,-3246
-1535,703,-3102
-1471,599,-2775
-1319,391,-2519
-1167,335,-2367
-1015,359,-2199
-807,439,-2087
-703,527,-2063
-599,559,-2015
-559,695,-1919
-535,783,-1887
175,343,-71
231,303,23
255,279,63
295,239,111
327,231,143
319,223,223
351,207,287
399,199,311
391,215,415
423,215,423
383,191,511
423,311,551
407,175,615
391,119,727
351,111,815
383,63,887
335,0,1055
335,0,1127
367,-79,1207
351,-159,1303
351,-271,1439
399,-351,1495
439,-503,1583
511,-639,1631
591,-799,1679
751,-927,1711
839,-1071,1663
1007,-1151,1623
1151,-1247,1623
1287,-1327,1615
1399,-1415,1639
1543,-1527,1623
1695,-1671,1639
1919,-1791,1567
1983,-1663,1687
2023,-1807,1743
2159,-1751,1767
2319,-1727,1895
2303,-1687,1823
2151,-1535,1783
1983,-1479,1631
1815,-1447,1543
1711,-1343,1463
1607,-1191,1407
1479,-1079,1319
1447,-991,1279
1303,-831,1247
1207,-711,1183
1103,-631,1119
1015,-583,855
847,-527,959
607,-479,879
447,-351,839
199,-263,759
0,-223,791
-399,-367,783
-679,-79,631
-1295,263,511
-2103,511,231
-2791,895,-239
-3158,1223,-751
-3270,1295,-1423
-2950,1391,-2031
-2607,1567,-2639
-2415,1607,-2990
-2039,1591,-3374
-1375,1431,-3334
-1015,1471,-3166
-815,1199,-2831
-567,1527,-2671
-415,1495,-2487
-191,1471,-2367
-63,1351,-2095
-119,1343,-1919
-103,1335,-1815
-71,1319,-1807
15,1351,-1831
143,1415,-1831
199,1447,-1887
223,1511,-1847
215,1535,-1767
279,1607,-1655
375,1647,-1575
391,1671,-1471
439,1687,-1415
407,1647,-1279
391,1631,-1183
391,1551,-1143
383,1495,-1039
351,1423,-943
311,1279,-879
279,1167,-783
271,1063,-679
239,935,-607
231,815,-527
207,695,-471
191,599,-367
239,535,-279
263,431,-215
255,343,-111
239,271,-55
263,207,0
255,167,47
255,119,151
295,47,151
295,15,199
303,0,247
311,-39,287
319,-63,359
335,-135,455
343,-103,487
287,-143,559
263,-207,647
255,-207,711
207,-279,799
231,-351,895
247,-439,967
207,-487,1023
231,-591,1111
295,-631,1199
311,-711,1287
343,-807,1295
439,-903,1335
511,-1039,1423
655,-1103,1479
767,-1223,1463
943,-1439,1583
1111,-1535,1559
1255,-1615,1639
1407,-1719,1631
1559,-1799,1719
1639,-1887,1687
1743,-1903,1759
1791,-1895,1751
1815,-1855,1727
1815,-1783,1711
1751,-1623,1623
1647,-1511,1535
1519,-1383,1479
1479,-1279,1367
1487,-1231,1295
1439,-1103,1255
1335,-1087,1183
1247,-991,1119
1167,-999,1023
1151,-911,1007
1127,-855,919
1095,-775,863
975,-719,863
815,-639,815
663,-543,807
383,-383,711
119,-223,615
-287,-87,511
-839,255,391
-1503,479,79
-2311,983,-295
-2887,1303,-775
-3214,1503,-1487
-3222,1727,-2223
-2775,1727,-2751
-2711,2119,-3094
-2095,2127,-3526
-1959,2311,-3734
-1367,2031,-3638
-1119,1911,-3318
-815,1791,-3046
-455,1735,-2815
-207,1719,-2623
-39,1567,-2399
-39,1423,-2175
-31,1303,-2031
0,1279,-1935
7,1335,-1927
103,1391,-1903
143,1423,-1911
183,1463,-1895
183,1527,-1879
175,1495,-1799
191,1487,-1695
191,1463,-1607
183,1423,-1463
207,1367,-1343
183,1255,-1255
191,1215,-1143
183,1151,-999
151,1055,-943
143,983,-799
167,887,-663
127,767,-567
111,719,-455
175,599,-351
167,519,-247
175,463,-167
191,399,-71
191,271,23
215,207,111
247,167,167
207,151,231
263,79,359
319,0,439
311,-63,511
351,-79,543
271,-87,695
279,-191,727
287,-239,815
335,-311,879
335,-383,1023
327,-431,1087
343,-471,1095
303,-583,1199
375,-623,1263
431,-807,1359
479,-895,1407
583,-967,1503
639,-1087,1519
735,-1167,1519
839,-1271,1551
911,-1367,1567
1023,-1463,1591
1111,-1503,1607
1263,-1583,1607
1367,-1655,1599
1487,-1743,1607
1591,-1743,1639
1687,-1735,1671
1791,-1759,1711
1791,-1735,1647
1751,-1647,1551
1647,-1567,1487
1615,-1447,1455
1551,-1383,1383
1479,-1311,1343
1439,-1159,1303
1367,-1047,1183
1303,-951,1167
1191,-839,1095
1111,-767,983
1031,-727,951
943,-655,847
823,-559,855
703,-503,759
543,-415,703
383,-383,615
183,-335,583
-47,-335,439
-551,-223,335
-1031,-55,175
-1615,311,-87
-2415,727,-447
-3022,1031,-1007
-3302,1095,-1591
-3054,1239,-2607
-2583,1207,-3326
-2335,1127,-3582
-2039,751,-3726
-1767,639,-3678
-1535,719,-3470
-1351,799,-3214
-943,767,-3062
-655,623,-2815
-487,479,-2567
-431,351,-2303
-415,255,-2103
-351,279,-1975
-239,383,-1935
-127,479,-1967
-39,583,-1991
0,711,-2023
-55,791,-2007
-87,903,-1951
-103,999,-1863
-95,1031,-1807
-95,1023,-1671
-39,1023,-1599
-23,999,-1495
7,951,-1335
47,919,-1183
79,815,-1031
103,767,-935
127,695,-823
175,591,-695
223,535,-567
239,455,-487
263,399,-359
487,-167,439
447,-191,455
463,-255,543
607,-279,663
415,-191,671
471,-327,703
383,-255,743
439,-359,847
407,-351,1023
535,-455,1071
583,-503,1127
671,-559,1151
719,-607,1167
791,-671,1215
863,-719,1263
919,-775,1303
1023,-855,1343
1111,-927,1391
1183,-967,1343
1247,-1055,1287
1383,-1159,1319
1535,-1175,1359
1575,-1279,1327
1535,-1279,1311
1735,-1279,1375
1855,-1303,1319
1831,-1295,1335
1839,-1263,1319
1791,-1231,1287
1783,-1167,1239
1671,-1119,1223
1623,-1071,1135
1551,-991,1279
1527,-951,1119
1431,-871,1063
1351,-847,999
1287,-775,983
1231,-759,943
1135,-671,895
1047,-671,847
919,-591,839
767,-543,807
631,-487,719
503,-543,703
311,-495,711
63,-431,647
-247,-463,591
-799,-343,535
-1271,-415,367
-2343,167,47
-3214,543,-439
-3806,807,-1039
-4070,863,-1863
-3430,919,-2727
-2966,783,-3414
-2415,527,-3694
-2111,351,-3630
-2015,0,-3326
-1615,103,-3142
-1263,439,-2871
-855,463,-2815
-511,359,-2727
-367,159,-2463
-383,95,-2183
-351,127,-1975
-367,175,-1975
-327,359,-2079
-255,527,-2199
-215,711,-2303
-255,887,-2311
-287,1023,-2327
-367,1087,-2311
-391,1135,-2255
-351,1191,-2151
-335,1175,-2023
-287,1143,-1927
-271,1103,-1791
-199,1039,-1631
-151,991,-1439
-95,887,-1311
-39,807,-1167
15,727,-1023
47,567,-879
63,503,-791
103,367,-615
151,255,-487
191,151,-383
223,95,-351
255,-127,-95
263,87,-143
255,-63,-111
303,-151,-39
247,-23,-39
303,-111,23
255,-87,31
359,-127,151
383,-119,231
423,-135,287
455,-167,327
415,-207,399
503,-207,383
487,-255,503
471,-239,575
487,-255,631
511,-215,711
511,-255,767
511,-263,799
535,-319,879
583,-343,959
631,-367,1031
671,-415,1071
759,-495,1087
791,-599,1175
863,-671,1231
943,-735,1223
1031,-791,1247
1119,-863,1279
1191,-951,1295
1287,-1079,1287
1375,-1127,1335
1463,-1215,1335
1503,-1279,1287
1631,-1343,1279
1663,-1375,1311
1743,-1335,1367
1711,-1351,1343
1695,-1287,1335
1655,-1271,1279
1583,-1199,1247
1535,-1119,1199
1447,-1151,1151
1375,-1055,1135
1351,-1023,1079
1287,-975,1079
1215,-967,1039
1199,-895,951
1159,-847,943
1095,-743,903
1007,-679,863
927,-631,807
831,-591,791
719,-503,743
615,-463,695
511,-383,663
407,-359,639
247,-327,591
7,-327,535
-319,-247,511
-655,-199,399
-1087,-167,359
-1455,-15,215
-2007,127,-39
-2495,255,-479
-2966,367,-927
-3246,407,-1471
-3110,295,-2175
-2767,279,-2815
-2343,383,-3270
-2119,239,-3390
-1895,63,-3342
-1783,87,-3094
-1591,207,-2815
-1303,175,-2735
-991,159,-2599
-823,-39,-2359
-759,-151,-2111
-679,-207,-1943
-607,-159,-1927
-591,-39,-2039
-583,103,-2191
-663,287,-2319
-775,471,-2383
-839,567,-2447
-927,695,-2463
-935,815,-2439
-935,879,-2391
-871,951,-2303
-775,983,-2175
-671,1007,-2063
-599,967,-1871
-519,927,-1783
-447,807,-1591
-359,751,-1431
-287,639,-1279
-231,527,-1151
-183,447,-1023
-167,383,-895
-55,311,-799
-47,231,-719
0,167,-623
0,151,-551
15,87,-487
47,87,-431
63,55,-367
103,39,-295
135,31,-255
151,0,-223
183,39,-127
247,7,-95
263,0,-15
287,0,0
303,0,87
327,0,151
367,0,199
375,0,263
407,0,287
423,-7,367
415,0,399
455,-31,447
455,0,551
479,-39,599
479,-7,711
519,-55,759
511,-87,887
511,-127,951
503,-159,999
535,-255,1095
607,-271,1215
655,-375,1287
735,-479,1343
759,-559,1423
871,-735,1423
999,-863,1479
1087,-959,1535
1215,-1079,1551
1343,-1223,1583
1471,-1287,1575
1543,-1383,1567
1615,-1439,1567
1663,-1471,1543
1687,-1511,1575
1735,-1495,1615
1751,-1479,1631
1783,-1447,1647
1743,-1399,1591
1743,-1279,1631
1615,-1247,1535
1535,-1207,1479
1479,-1143,1455
1487,-1087,1439
1399,-967,1407
1311,-839,1327
1247,-791,1303
1199,-687,1311
1159,-527,1271
1063,-447,1255
943,-319,1191
815,-247,1159
687,-175,1111
567,-119,1079
471,-23,1007
351,-71,1023
199,-111,1023
-31,-159,1055
-367,-255,1023
-687,-239,1031
-1175,-263,967
-1735,-303,847
-2303,-223,575
-2919,-263,215
-3486,-231,-287
-4038,-535,-1207
-4094,-1031,-2279
-3870,-1423,-2998
-3654,-1655,-3398
-3462,-1887,-3518
-3142,-1951,-3414
-2607,-1791,-3238
-2223,-1399,-3014
-1823,-1223,-2695
-1495,-1231,-2471
-1287,-1223,-2247
-1175,-1167,-2071
-1031,-1175,-1927
-943,-1207,-1807
-1007,-1223,-1783
-1119,-1183,-1855
-1223,-1151,-1951
-1327,-1119,-2111
-1447,-1031,-2215
-1495,-927,-2295
-1535,-879,-2271
-1479,-767,-2167
-255,-695,-207
-207,-663,-183
-191,-663,-119
-111,-639,-71
-47,-575,-15
-15,-535,0
0,-511,63
63,-455,87
143,-423,151
167,-383,207
215,-303,223
247,-255,311
303,-199,383
327,-119,479
375,-119,527
431,-47,575
479,7,647
575,71,639
631,111,871
695,127,943
775,159,1023
855,151,1103
991,159,1223
1095,143,1247
1183,111,1327
1319,47,1391
1439,-15,1463
1607,-119,1503
1703,-239,1551
1791,-367,1591
1847,-487,1551
1847,-623,1623
1799,-775,1599
1751,-871,1551
1711,-975,1511
1591,-1055,1391
1503,-1151,1319
1407,-1199,1255
1311,-1255,1119
1311,-1303,1039
1159,-1415,983
