x,y,z
1271,-823,-1287
1231,-807,-1279
1167,-767,-1223
1135,-687,-1167
1063,-663,-1135
1047,-559,-1071
1007,-519,-1023
983,-439,-1039
951,-407,-903
935,-327,-807
919,-255,-759
911,-223,-703
975,-143,-607
999,-103,-519
1015,0,-479
1023,0,-423
1055,0,-407
1063,15,-351
1063,23,-367
1111,15,-351
1103,0,-423
1103,0,-487
1135,31,-559
1119,71,-679
1119,103,-679
1135,79,-767
1207,0,-935
1335,0,-1039
1583,15,-1127
1839,111,-1103
2143,263,-1039
2431,463,-975
2735,743,-799
3134,863,-735
3358,1071,-591
3582,1175,-495
3742,1223,-423
3830,1279,-375
3806,1303,-303
3758,1367,-199
3630,1447,79
3446,1783,55
3126,1567,183
2727,1519,279
2263,1359,351
1863,1215,623
1407,943,583
1271,687,519
791,447,567
607,207,623
447,15,671
367,-87,751
327,-175,807
319,-279,839
303,-327,887
503,-415,951
255,-455,911
207,-479,919
135,-463,927
63,-431,919
7,-407,903
-63,-375,855
-167,-343,791
-231,-255,791
-263,-191,767
-335,-119,735
-359,-7,767
-375,39,735
-455,127,743
-455,151,719
-431,191,663
-399,239,663
-367,295,639
-383,303,615
-351,367,591
-359,407,583
-359,391,551
-335,471,503
-327,503,471
-335,511,455
-311,527,599
-295,583,423
-295,623,439
-255,623,407
-239,639,391
-231,631,423
-175,631,391
-167,639,383
-135,607,343
-111,615,375
-87,647,367
-111,583,375
-111,607,391
-151,671,367
-111,671,327
23,759,311
239,815,263
543,903,223
839,975,207
1199,959,127
1559,1103,95
1967,1031,103
2359,1215,31
2679,1319,7
3118,1375,31
3414,1519,23
3862,1631,0
4086,1759,-39
4246,1799,-79
4310,1791,-119
4294,1759,-199
4142,1671,-279
3910,1519,-343
3614,1351,-487
3310,1295,-511
2990,1223,-527
2647,1159,-543
2367,1023,-607
2151,1007,-583
1879,999,-543
1631,959,-623
1415,983,-615
1239,1015,-623
1055,1031,-655
919,1135,-703
759,1215,-735
647,1255,-759
551,1303,-791
495,1351,-823
455,1343,-871
383,1303,-935
375,1319,-831
391,1303,-895
383,1263,-855
423,1175,-855
431,1095,-815
447,991,-815
471,895,-815
495,767,-799
503,687,-767
511,575,-767
503,471,-767
527,319,-751
511,215,-735
607,95,-743
463,-23,-903
583,-167,-735
607,-239,-703
631,-343,-711
679,-391,-727
727,-439,-687
799,-487,-679
855,-511,-671
911,-567,-687
975,-511,-679
1015,-511,-663
1095,-519,-671
1167,-479,-647
1215,-439,-647
1271,-359,-599
1271,-319,-591
1279,-255,-631
1279,-167,-583
1263,-119,-583
1231,-39,-535
1239,0,-567
1119,63,-535
1055,103,-519
1047,151,-511
1007,175,-455
975,175,-431
975,207,-407
1007,207,-375
983,215,-351
967,231,-319
959,239,-263
983,199,-335
967,183,-359
975,167,-375
999,175,-423
991,175,-423
1071,271,-503
1111,359,-487
1199,503,-407
1295,487,-463
1359,543,-503
1495,671,-527
1623,751,-535
1743,887,-607
1863,1007,-623
1991,1183,-623
2047,1247,-607
2159,1359,-599
2239,1391,-607
2271,1407,-607
2295,1463,-615
2303,1511,-591
2303,1511,-567
2319,1527,-527
2359,1535,-471
2327,1519,-407
2303,1527,-335
2239,1447,-287
2175,1343,-207
2103,1263,-119
2015,1119,-39
1831,959,47
1679,831,111
1607,727,199
1479,559,255
1351,479,319
1239,399,383
1079,303,383
1023,247,415
919,183,479
791,191,495
695,191,511
607,127,487
543,151,487
447,175,503
335,215,479
271,183,423
207,255,447
143,287,415
63,327,367
0,375,367
-79,375,351
-127,447,303
-151,479,319
-191,479,303
-223,447,287
-231,527,311
-263,559,279
-263,551,367
-287,591,343
-303,607,383
-327,607,367
-343,607,375
-367,607,415
-375,623,455
-407,615,431
-399,599,439
-439,607,479
-479,631,463
-487,623,431
-511,639,479
-511,655,511
-519,647,511
-519,679,527
-535,671,543
-535,631,543
-479,631,567
-455,647,575
-407,591,575
-319,639,631
-255,575,687
-199,615,679
-183,543,719
-87,519,719
-71,487,743
-15,455,767
23,455,823
47,431,791
79,455,639
135,463,727
159,479,679
263,559,695
391,631,575
631,735,535
991,1103,471
3582,759,-487
3342,735,-599
3166,727,-647
2958,711,-695
2775,743,-735
2583,775,-767
2351,815,-839
2143,887,-831
1911,959,-927
1663,999,-975
1447,1071,-975
1231,1071,-1031
1015,1119,-1047
823,1159,-1079
687,1151,-1159
551,1167,-1151
439,1159,-1175
367,1087,-1151
351,1007,-1167
359,919,-1111
351,783,-1103
383,663,-1039
471,535,-999
543,431,-951
599,263,-919
663,119,-823
727,7,-799
767,-127,-743
831,-239,-719
879,-359,-671
863,-471,-679
927,-543,-695
943,-599,-679
967,-703,-655
983,-711,-663
943,-759,-671
959,-791,-743
871,-767,-735
815,-767,-711
775,-727,-767
719,-727,-759
623,-695,-799
607,-687,-791
543,-655,-807
527,-615,-799
487,-607,-815
511,-551,-815
519,-551,-823
495,-527,-807
543,-479,-799
559,-431,-807
575,-399,-767
631,-351,-767
655,-351,-799
695,-295,-743
759,-255,-751
791,-223,-711
799,-175,-719
815,-143,-711
855,-127,-735
879,-103,-767
871,-95,-823
887,-103,-943
935,-55,-951
991,0,-1039
1087,55,-1055
1231,151,-1167
1343,215,-1271
1519,335,-1359
1687,455,-1415
1855,495,-1471
2047,623,-1447
2279,791,-1359
2447,935,-1271
2551,1111,-1183
2655,1183,-1151
2647,1271,-1063
2655,1295,-1071
2615,1343,-1039
2591,1383,-1023
2599,1431,-975
2551,1399,-839
2543,1455,-775
2527,1479,-727
2495,1527,-615
2439,1559,-447
2367,1551,-359
2263,1575,-199
2119,1487,-55
1935,1367,55
1711,1295,159
1511,1127,223
1247,991,279
959,799,343
767,679,351
567,551,359
455,455,383
351,383,375
279,319,375
207,271,383
151,255,415
119,191,471
23,199,471
47,175,415
7,0,463
-63,119,423
-95,111,431
-183,151,463
-207,191,455
-231,199,455
-231,247,479
-255,295,463
-263,335,439
-247,391,455
-271,431,463
-279,463,471
-327,479,447
-343,511,447
-359,535,439
-383,559,471
-399,527,431
-415,583,439
-407,615,479
-399,639,455
-383,655,495
-415,671,495
-391,695,495
-359,671,495
-311,663,447
-303,647,471
-255,687,503
-199,663,495
-191,631,479
-127,647,495
-71,687,495
-39,655,479
0,663,447
47,663,511
127,671,543
199,655,559
271,663,575
359,655,615
423,607,647
479,567,623
535,535,639
535,527,671
511,575,671
471,647,671
463,703,679
511,783,663
559,903,615
727,1007,535
903,1095,495
1103,1199,479
1447,1279,455
1735,1359,383
2071,1471,263
2447,1575,183
2847,1791,175
3278,1951,199
3718,2087,199
4022,2143,247
4310,2119,271
4510,2055,303
4574,1895,279
4502,1655,175
4358,1327,31
4174,1135,-143
3958,863,-183
3734,591,-271
3534,383,-351
3326,255,-335
3086,95,-295
2823,-15,-303
2519,-111,-311
2303,-239,-359
2079,-271,-375
1839,-231,-367
1583,-191,-431
1407,-103,-479
1175,31,-503
959,119,-591
791,223,-639
639,279,-719
503,343,-831
407,439,-863
287,511,-943
231,527,-1023
223,535,-1119
199,543,-1183
183,535,-1271
223,519,-1287
255,495,-1311
319,471,-1327
423,383,-1375
487,295,-1375
583,215,-1399
679,167,-1367
727,71,-1343
815,-39,-1367
903,-87,-1343
991,-199,-1335
1079,-287,-1351
1151,-351,-1335
1183,-415,-1327
1263,-503,-1303
1279,-527,-1255
1263,-599,-1279
1247,-631,-1279
1207,-679,-1231
1119,-711,-1263
1007,-767,-1231
943,-783,-1247
919,-751,-1255
863,-703,-1191
831,-655,-1119
823,-639,-1111
815,-575,-1047
823,-559,-1047
807,-543,-999
847,-463,-967
855,-423,-903
871,-359,-863
959,-287,-775
943,-255,-735
1015,-175,-695
1071,-119,-663
1079,-71,-615
1119,-23,-615
1167,15,-607
1199,39,-607
1207,23,-655
1263,87,-687
1303,111,-727
1335,143,-767
1415,191,-767
1535,247,-871
1623,319,-959
1735,439,-1007
1895,511,-1063
2047,679,-1079
2183,831,-967
2359,959,-839
2455,1095,-767
2575,1223,-639
2647,1319,-575
2695,1399,-511
2679,1447,-535
2655,1463,-535
2671,1519,-495
2647,1519,-463
2695,1583,-439
2703,1703,-311
2663,1791,-143
2591,1847,-47
2431,1823,111
2263,1799,159
2015,1663,207
1815,1503,287
1591,1319,351
1351,1079,447
1143,911,527
975,759,567
839,623,631
759,511,639
639,399,703
575,319,767
551,271,775
471,175,831
375,119,855
335,47,847
295,0,887
271,-71,855
223,-63,863
127,-63,879
103,-39,879
0,7,863
-55,31,815
-119,87,823
-167,151,759
-231,247,751
-287,335,711
-351,415,679
-423,511,631
-463,583,583
-511,639,559
-543,703,511
-551,759,471
-591,775,479
-607,799,407
-615,823,383
-599,855,391
-575,823,351
-535,823,407
-495,743,367
-415,743,383
-351,703,415
-263,735,399
-215,647,431
-159,631,487
551,967,255
967,879,191
1215,911,119
1623,1095,87
1919,1215,71
2295,1303,119
2615,1407,79
2974,1487,119
3262,1575,199
3534,1511,151
3550,1423,63
3518,1359,-79
3326,1263,-207
3046,1055,-431
2807,919,-511
2631,815,-559
2647,655,-719
2303,607,-783
2167,519,-871
2031,455,-943
1967,375,-959
2023,359,-1031
1791,271,-983
1743,303,-999
1695,343,-1039
1599,359,-1119
1535,407,-1167
1423,423,-1287
1279,511,-1319
1143,519,-1407
1039,543,-1439
935,631,-1527
919,623,-1575
839,671,-1583
783,703,-1639
775,719,-1647
767,703,-1647
767,687,-1615
751,639,-1631
823,623,-1655
839,559,-1607
863,519,-1567
863,431,-1535
911,383,-1479
951,327,-1455
959,271,-1415
999,239,-1375
1015,175,-1319
1023,119,-1263
1063,55,-1215
1031,39,-1183
1023,0,-1143
991,-39,-1119
999,-79,-1087
967,-111,-1055
951,-95,-1007
935,-95,-943
935,-95,-935
927,-63,-895
911,-47,-847
895,-47,-847
903,0,-775
895,7,-791
879,63,-743
919,79,-719
927,127,-727
943,199,-695
959,247,-679
983,295,-687
1015,351,-631
975,375,-583
959,415,-607
887,383,-631
823,383,-687
735,351,-743
735,351,-799
679,367,-855
671,423,-887
695,463,-967
711,503,-1023
783,455,-1135
895,471,-1247
1063,495,-1399
1343,567,-1439
1567,703,-1447
1727,807,-1423
1887,879,-1335
2079,999,-1279
2215,1111,-1151
2303,1127,-1111
2311,1159,-999
2399,1167,-871
2423,1143,-879
2343,1111,-751
2319,1103,-695
2239,1071,-631
2175,1071,-543
2071,1023,-479
1983,1015,-447
1927,999,-351
1871,1015,-295
1839,1023,-279
1727,1055,-191
1647,1079,-103
1567,1071,0
1455,1071,0
1295,1063,87
1135,1023,87
1023,1023,167
839,983,191
719,927,207
583,943,255
471,903,279
383,871,319
271,823,375
247,775,399
191,735,463
135,655,511
79,631,511
15,575,575
-31,511,623
-47,503,591
-103,479,639
-159,479,655
-191,511,679
-183,463,679
-255,503,711
-279,463,711
-287,511,679
-303,535,727
-327,511,695
-311,511,703
-287,511,743
-295,511,767
-263,455,767
-239,455,767
-215,431,767
-151,447,767
-79,447,727
-79,415,743
7,415,751
39,415,703
47,391,719
111,391,711
95,391,631
135,367,615
119,351,607
135,327,599
151,335,551
159,327,519
183,327,487
199,343,471
255,351,423
255,367,407
247,391,423
215,447,415
167,463,383
199,535,287
215,583,191
375,647,71
623,639,0
903,663,-95
1191,775,-103
1471,831,-111
1751,919,-95
1959,927,-143
2191,999,-135
2343,1023,-159
2415,1071,-127
2463,1151,-119
2439,1151,-183
2399,1167,-239
2263,1223,-255
2063,1247,-383
1871,1279,-455
1647,1279,-527
1463,1279,-639
1263,1279,-671
1119,1255,-767
1015,1303,-791
999,1311,-847
927,1327,-839
871,1351,-871
919,1359,-895
935,1359,-1031
943,1399,-847
927,1407,-839
935,1383,-815
919,1351,-807
927,1295,-791
903,1255,-783
887,1183,-775
871,1087,-775
831,1023,-775
839,927,-783
783,887,-783
767,831,-783
695,751,-855
695,711,-855
695,671,-903
655,591,-967
647,559,-967
631,511,-999
647,479,-1023
671,375,-1047
687,319,-1143
751,263,-1175
823,255,-1223
887,167,-1303
919,79,-1391
983,-47,-1375
1079,-223,-1479
1103,-335,-1519
1167,-495,-1463
1183,-647,-1511
1223,-743,-1519
1199,-911,-1511
1231,-1023,-1535
1231,-1103,-1455
1175,-1191,-1463
1119,-1247,-1471
1055,-1335,-1415
1015,-1343,-1391
959,-1319,-1375
879,-1287,-1335
775,-1271,-1367
767,-1215,-1327
711,-1135,-1279
639,-1047,-1231
647,-975,-1231
551,-879,-1151
535,-799,-1119
503,-639,-1119
511,-543,-1199
511,-391,-1127
559,-255,-1175
655,-95,-1271
767,55,-1303
927,119,-1359
1143,255,-1439
1327,327,-1487
1567,431,-1511
1831,599,-1527
2047,727,-1511
2327,783,-1519
2615,927,-1551
2655,1087,-1559
2671,1079,-1487
2679,1127,-1383
2703,1175,-1279
2607,1143,-1183
2583,1127,-1103
2551,1103,-1023
2559,1103,-879
2543,1119,-799
2527,1087,-631
2495,1071,-519
2495,1095,-407
2455,1119,-319
2383,1159,-231
2263,1191,-159
2119,1271,-31
1879,1207,55
1703,1207,127
1535,1191,223
1343,1207,255
1111,1191,327
927,1135,359
743,1039,399
607,1007,399
479,879,407
367,767,431
319,679,439
255,607,511
199,551,551
199,471,607
159,383,639
127,343,671
71,255,647
15,255,663
0,199,727
0,159,695
-79,167,695
-111,143,655
-143,191,687
-175,0,711
-215,287,695
-239,375,695
-287,455,687
-335,495,615
-375,591,591
-455,647,567
-495,703,599
-519,759,527
-599,855,503
-599,871,511
-711,895,479
-599,999,447
-607,1047,399
31,871,423
79,879,455
111,895,399
199,951,399
311,1007,359
391,1039,287
511,1119,255
607,1031,215
727,1055,151
871,1055,71
919,975,23
1079,959,-55
1279,1039,-103
1455,1047,-231
1711,1183,-247
1975,1279,-287
2263,1343,-255
2543,1407,-231
2759,1447,-191
2934,1423,-151
3054,1399,-159
3062,1295,-215
3022,1167,-263
2966,1023,-359
2791,839,-487
2631,759,-535
2439,607,-567
2247,535,-639
2103,439,-671
1967,359,-671
1791,319,-687
1623,303,-663
1511,215,-695
1263,255,-687
1111,279,-727
991,311,-671
783,311,-735
663,383,-743
591,439,-799
407,415,-863
287,383,-911
199,415,-951
183,463,-1023
111,455,-1087
0,391,-1087
0,327,-1183
31,287,-1255
111,319,-1319
191,287,-1375
247,287,-1455
279,215,-1431
327,175,-1375
463,95,-1383
535,23,-1351
599,0,-1335
687,-63,-1327
783,-127,-1303
823,-151,-1319
919,-223,-1287
983,-271,-1279
1023,-311,-1279
1055,-359,-1263
1079,-391,-1247
1119,-439,-1279
1095,-455,-1191
1095,-471,-1159
1047,-503,-1143
1031,-487,-1111
1015,-471,-1103
943,-471,-1039
919,-423,-1023
863,-415,-991
807,-343,-927
815,-295,-879
775,-263,-831
807,-239,-807
831,-191,-767
831,-95,-751
847,-15,-703
863,0,-751
927,55,-719
943,79,-759
951,127,-767
967,127,-823
967,135,-903
951,167,-911
991,143,-943
1031,111,-1087
1135,159,-1159
1231,175,-1303
1407,247,-1439
1647,367,-1543
1879,487,-1543
2023,599,-1511
2231,927,-1367
2607,1231,-1431
2703,1327,-1287
2767,1335,-1167
2847,1503,-1055
3030,1575,-935
3094,1583,-863
3182,1543,-823
3230,1591,-775
3262,1639,-647
3302,1631,-583
3246,1687,-487
3158,1767,-311
3046,1759,-215
2863,1751,-111
2695,1703,7
2439,1551,127
2183,1431,167
1919,1239,223
1679,1047,279
1423,847,327
1191,679,391
975,527,455
791,375,471
695,255,519
599,183,511
519,143,551
479,79,559
463,71,599
407,15,623
343,-39,671
359,-39,679
319,-79,791
279,-151,727
231,-143,767
223,-143,735
183,-135,743
127,-127,727
119,-87,743
95,-71,703
15,-31,695
15,0,631
-23,63,639
-79,95,623
-79,151,631
-127,207,567
-151,255,583
-183,319,567
-215,367,567
-223,407,575
-255,471,567
-255,511,519
-311,559,511
-311,591,511
-351,623,479
-351,623,455
-375,615,423
-391,599,415
-375,607,407
-407,647,383
-367,591,367
-327,631,367
-319,583,343
-319,559,375
-311,559,391
-311,527,351
-271,503,383
-287,479,391
-255,471,383
-271,455,367
-271,447,383
-255,471,359
-263,503,375
-295,551,319
-311,583,319
-359,623,327
-423,663,247
-391,751,191
-359,871,23
-231,983,-79
-23,1087,-215
255,1215,-271
495,1271,-367
775,1351,-399
1183,1439,-399
1599,1655,-303
1959,1863,-223
2327,1895,-135
2727,1863,-135
3046,1791,-151
3222,1703,-151
3454,1591,-263
3486,1415,-335
3446,1191,-415
3382,999,-495
3326,751,-535
3222,631,-583
3166,487,-559
3054,351,-543
2990,207,-535
2815,111,-527
2687,23,-575
2519,-39,-535
2303,-79,-559
2143,-87,-583
1871,-71,-631
1639,0,-639
1399,111,-647
1175,207,-719
887,311,-775
655,431,-863
471,511,-895
391,567,-967
263,647,-1023
191,735,-1063
127,807,-1119
95,863,-1151
39,863,-1199
55,887,-1255
55,863,-1279
71,823,-1311
95,767,-1287
151,679,-1327
223,575,-1343
287,511,-1287
375,399,-1271
455,319,-1223
535,215,-1199
599,95,-1223
623,23,-1207
695,-103,-1175
711,-247,-1223
791,-335,-1183
831,-391,-1183
919,-479,-1127
943,-559,-1119
1015,-599,-1039
1039,-607,-983
1071,-639,-1015
1135,-623,-927
1127,-623,-911
1167,-639,-831
1167,-615,-807
1159,-583,-735
1135,-511,-695
1127,-471,-647
1055,-431,-599
1031,-359,-567
983,-295,-543
911,-255,-519
847,-207,-503
823,-143,-487
767,-87,-463
735,-15,-439
711,0,-527
727,0,-551
711,23,-615
711,-15,-767
695,-47,-823
751,-119,-959
775,-135,-1079
911,-119,-1255
1183,-55,-1399
1527,39,-1559
1815,167,-1607
2191,375,-1583
2575,543,-1471
2934,751,-1351
3294,919,-1143
3614,1063,-1007
3910,1247,-887
4142,1423,-799
4214,1535,-767
4270,1615,-767
4262,1695,-735
4134,1655,-743
4006,1735,-751
3838,1831,-751
3702,1863,-671
3526,1919,-575
3326,1951,-503
3102,1951,-375
2839,1871,-311
2591,1775,-175
2303,1511,-31
2047,1255,71
1767,983,199
1599,799,279
1487,591,399
1375,391,447
1343,247,519
1303,135,591
1279,23,623
1239,-79,687
1215,-143,735
1199,-279,791
1151,-295,831
1095,-343,855
1047,-343,855
1015,-311,871
935,-279,855
855,-271,839
767,-191,831
23,231,647
-63,271,623
-63,255,663
-127,255,599
-127,287,639
-135,311,631
-175,311,607
-175,351,631
-199,319,631
-231,359,591
-255,383,567
-255,351,559
-287,335,527
-311,375,551
-343,351,535
-335,351,511
-367,351,511
-391,319,471
-415,343,479
-423,335,471
-423,319,447
-447,303,455
-455,335,471
-487,271,447
-583,255,447
-623,223,415
-735,247,391
-823,255,343
-887,271,287
-943,343,199
-903,415,71
-799,495,-71
-583,623,-159
-359,687,-191
-87,719,-255
167,863,-303
511,959,-303
839,1023,-279
1231,1143,-295
1687,1375,-319
2143,1423,-351
2615,1759,-383
3086,1687,-431
3566,1767,-471
3894,1839,-495
4094,1863,-527
4238,1815,-591
4334,1743,-703
4358,1479,-767
4294,1231,-783
4142,1023,-751
3998,799,-695
3774,591,-679
3486,383,-671
3206,231,-679
2879,199,-631
2559,183,-599
2231,151,-607
1935,239,-631
1655,343,-639
1399,471,-687
1135,551,-735
871,663,-775
703,767,-839
511,823,-935
351,935,-967
223,975,-1023
143,1023,-1015
47,1023,-1063
0,1023,-1127
-23,1023,-1143
-39,1007,-1087
-63,951,-1111
-39,879,-1103
-31,767,-1055
0,631,-1055
47,559,-1023
55,383,-943
79,279,-879
135,167,-823
167,71,-807
223,-31,-743
255,-143,-711
271,-255,-671
311,-383,-591
351,-447,-551
375,-527,-511
407,-599,-455
407,-655,-447
431,-727,-431
447,-767,-423
447,-775,-359
415,-815,-375
383,-831,-399
383,-847,-367
383,-863,-343
407,-831,-319
391,-839,-303
423,-823,-327
415,-783,-303
447,-743,-279
463,-743,-287
479,-687,-271
503,-687,-255
543,-647,-255
567,-639,-239
623,-599,-207
655,-599,-223
719,-575,-231
767,-511,-183
783,-495,-207
847,-439,-263
879,-375,-303
855,-335,-359
887,-295,-415
839,-239,-519
855,-255,-703
887,-247,-871
959,-207,-1087
1087,-151,-1271
1279,-111,-1471
1471,-119,-1639
1719,-71,-1783
2015,-7,-1767
2551,143,-1647
3038,335,-1567
3550,615,-1359
4054,807,-1263
4446,975,-1143
4886,1071,-1087
5054,1271,-943
5022,1407,-831
5038,1367,-783
4894,1271,-727
4718,1215,-623
4574,1247,-519
4406,1199,-463
4222,1095,-367
4094,1047,-231
3854,919,-127
3566,767,0
3302,615,71
3030,479,247
2831,319,407
2583,175,511
2335,15,623
2135,-39,703
2015,-95,783
1799,-159,887
1607,-231,919
1431,-191,927
1303,-143,975
1207,-127,951
1055,-119,951
1007,-39,919
911,0,935
807,39,887
759,95,951
679,159,959
623,191,935
575,255,903
503,239,959
447,207,975
375,223,959
287,223,935
247,183,951
175,191,935
87,215,951
15,199,935
-55,215,911
-127,191,895
-151,183,895
-231,191,863
-327,175,823
-335,191,775
-359,167,767
-367,231,751
-399,207,703
-399,239,743
-383,247,679
-407,255,687
-359,279,655
-335,287,623
-343,295,639
-279,343,663
-255,335,607
-247,335,631
-215,351,631
-207,351,567
-199,359,623
-191,367,599
-199,375,583
-215,351,599
-255,359,583
-255,343,551
-263,359,567
-303,327,543
-375,287,511
-383,311,511
-471,279,543
-487,287,527
-543,327,559
-623,335,615
-687,343,607
-767,391,655
-807,383,647
-855,431,607
-855,487,559
-847,535,495
-743,615,463
-607,735,423
-391,831,447
-119,983,519
223,1111,543
511,1311,687
903,1359,727
1399,1463,799
1863,1591,871
2383,1711,919
2791,1759,903
3198,1783,871
3606,1687,831
3838,1679,831
3990,1687,847
4094,1607,815
4118,1535,647
4118,1447,551
4086,1375,527
4030,1351,423
3966,1271,343
3886,1175,311
3846,1111,255
3806,1023,247
3734,943,175
3670,879,127
3574,783,103
3486,703,95
3342,583,55
3206,415,7
3062,279,-47
2855,135,-79
2735,23,-103
2551,-103,-127
2367,-207,-159
2271,-255,-135
2087,-303,-191
1983,-319,-247
1847,-319,-263
1687,-351,-335
1543,-335,-383
1439,-335,-391
1263,-335,-455
1127,-319,-511
1055,-271,-567
967,-255,-591
919,-199,-639
831,-215,-695
775,-159,-719
759,-151,-767
719,-95,-767
687,-95,-783
647,-103,-815
623,-127,-831
607,-119,-823
591,-159,-863
615,-175,-847
639,-191,-831
647,-247,-799
647,-287,-839
655,-335,-767
703,-359,-775
727,-415,-743
735,-471,-735
767,-495,-679
791,-519,-663
815,-559,-647
879,-583,-583
927,-615,-543
991,-615,-519
999,-631,-487
1047,-623,-471
1071,-615,-463
1103,-615,-471
1135,-591,-431
1167,-567,-415
1151,-543,-367
1159,-527,-327
1159,-527,-343
1151,-503,-359
1135,-447,-335
1127,-415,-351
1127,-431,-359
1127,-391,-407
1079,-343,-415
1111,-311,-447
1127,-255,-543
1175,-255,-559
1247,-191,-567
1399,-159,-607
4054,191,1055
3910,207,1087
3718,255,1127
3598,319,1199
3454,351,1223
3278,359,1263
3086,431,1335
2887,471,1367
2727,535,1415
2551,575,1383
2391,591,1407
2239,671,1439
2103,695,1439
1991,759,1479
1791,767,1463
1663,823,1447
1535,839,1423
1367,831,1375
1207,831,1391
1079,847,1303
943,839,1311
815,839,1247
703,871,1183
535,855,1167
479,871,1143
399,903,1111
279,855,1063
175,847,1023
79,839,999
0,783,967
-79,791,959
-175,759,903
-255,687,903
-343,647,935
-391,575,855
-463,543,871
-519,519,895
-591,511,879
-615,511,871
-719,559,895
-767,575,895
-799,583,839
-879,639,831
-919,631,815
-951,655,791
-999,607,767
-1031,655,751
-1055,623,695
-1071,639,735
-1079,607,647
-1103,559,671
-1079,575,655
-1055,551,655
-1023,543,687
-1007,551,727
-943,495,719
-871,455,767
-807,447,767
-735,415,791
-687,367,847
-591,319,879
-511,303,943
-439,247,975
-367,199,1023
-279,151,1031
-215,127,1079
-159,87,1143
-95,15,1159
-63,0,1159
0,15,1143
7,39,1199
0,55,1191
0,191,1271
-23,279,1255
15,407,1247
119,551,1175
295,695,1119
591,863,1055
983,1007,991
1311,1231,991
1703,1399,991
2151,1519,1031
2495,1623,1031
2982,1767,1143
3470,1727,1239
3990,1647,1303
4470,1559,1311
4782,1407,1279
4966,1247,1239
5094,847,1023
5038,487,783
4918,247,631
4774,15,487
4630,-135,367
4502,-215,255
4382,-287,151
4214,-303,95
4110,-311,15
3934,-359,-103
3766,-367,-231
3558,-327,-279
3342,-295,-367
3118,-247,-391
2879,-175,-535
2615,-103,-607
2351,0,-687
2103,47,-751
1855,111,-799
1615,151,-935
1407,191,-975
1199,191,-1087
1031,223,-1135
863,215,-1279
743,239,-1295
679,191,-1391
647,175,-1431
599,151,-1463
591,79,-1479
615,31,-1495
655,7,-1479
735,-47,-1455
791,-127,-1431
879,-223,-1383
943,-263,-1335
1039,-391,-1271
1079,-439,-1255
1167,-527,-1199
1231,-607,-1135
1263,-687,-1119
1311,-711,-1023
1367,-767,-935
1319,-767,-903
1319,-831,-927
1319,-863,-847
1287,-807,-823
1231,-807,-807
1167,-767,-783
1103,-735,-775
1071,-663,-751
1031,-623,-719
1007,-567,-727
975,-487,-703
967,-423,-639
943,-367,-607
935,-335,-551
959,-255,-511
999,-191,-463
1015,-159,-391
1063,-111,-359
1103,-55,-343
1191,7,-311
1263,87,-335
1271,95,-383
1295,175,-407
1383,199,-439
1415,199,-527
1447,191,-583
1479,255,-591
1535,247,-655
1623,263,-727
1759,255,-799
1847,263,-903
2031,295,-943
2223,327,-1007
2399,335,-999
2687,359,-911
2927,351,-807
3166,343,-735
3390,407,-615
3614,415,-559
3742,399,-471
3814,431,-375
3934,431,-271
3990,511,-143
4022,567,7
3982,671,287
3926,775,463
3774,887,599
3526,983,719
3214,1023,767
2863,1007,823
2519,983,887
2095,975,999
1743,927,1023
1391,863,1079
1071,823,1103
767,791,1071
535,759,1071
311,743,991
111,687,935
7,615,943
-95,487,895
-127,447,871
-159,399,871
-135,359,863
-151,375,895
-183,335,847
-191,359,847
-207,383,823
-263,399,799
-311,455,839
-351,527,799
-407,567,791
-511,639,767
-591,703,751
-687,751,751
-791,791,679
-879,839,671
-935,815,647
-975,911,655
-1039,879,583
-1055,903,615
-1071,871,623
-1063,879,607
-1023,855,671
-991,839,663
-863,799,727
-791,767,767
-727,759,775
-599,767,807
-511,703,767
-463,679,823
-327,647,839
-271,639,863
-175,607,871
-63,599,903
-23,599,927
119,551,975
175,527,999
255,527,991
327,543,1031
351,559,1079
375,511,1063
391,567,1175
319,623,1143
263,639,1151
199,727,1167
231,799,1135
247,879,1159
319,999,1119
495,1095,1119
839,1247,1103
1335,1359,1087
1655,1559,1119
2247,1663,1087
2807,1775,1135
3446,1791,1159
4086,1759,1247
4718,1671,1303
5342,1639,1327
5806,1551,1375
6101,1343,1335
6309,1119,1279
6357,911,1127
6213,647,943
6085,383,727
5614,255,487
5174,71,271
4814,-55,103
4366,-119,0
4030,-143,-119
3598,-143,-255
3230,-79,-343
2799,-31,-463
2479,47,-543
2215,159,-623
1863,247,-767
1591,367,-839
1439,455,-839
1279,535,-895
1095,591,-919
983,623,-991
855,607,-1023
767,567,-1063
695,511,-1103
663,415,-1159
607,351,-1183
615,223,-1167
647,127,-1215
703,31,-1247
759,-39,-1223
879,-119,-1207
959,-239,-1231
1079,-279,-1247
1215,-303,-1247
1279,-383,-1271
1391,-447,-1263
1431,-503,-1247
1455,-559,-1279
1527,-583,-1247
1535,-647,-1271
1535,-671,-1247
1479,-743,-1263
1439,-751,-1279
1343,-743,-1271
1279,-767,-1295
1183,-711,-1279
1095,-727,-1279
1223,39,-463
1247,103,-463
1279,143,-503
1279,191,-503
1295,255,-567
1343,255,-679
1455,343,-735
1511,415,-791
1615,479,-847
1687,511,-911
1775,575,-975
1887,583,-1023
2007,687,-967
